"TAX_OBJ_ID","ACCOUNT_NUM","APPRAISAL_YR","BLDG_CLASS_DESC","YEAR_BUILT","REMODEL_YR","GROSS_BLDG_AREA","FOUNDATION_TYP_DESC","FOUNDATION_AREA","BASEMENT_DESC","BASEMENT_AREA","NUM_STORIES","CONSTR_TYP_DESC","HEATING_TYP_DESC","AC_TYP_DESC","NUM_UNITS","NET_LEASE_AREA","PROPERTY_NAME","PROPERTY_QUAL_DESC","PROPERTY_COND_DESC","PHYS_DEPR_PCT","FUNCT_DEPR_PCT","EXTRNL_DEPR_PCT","TOT_DEPR_PCT","IMP_VAL","LAND_VAL","MKT_VAL","APPR_METHOD_DESC","COMPARABILITY_CD","PCT_COMPLETE"
"12069500010190001","12069500010190000","2019","RECREATION BUILDING","1984","1984","7440","CONCRETE SLAB","7440","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","1","0","CHRISTIAN ACADEMY","AVERAGE","AVERAGE","55.00",".00",".00","55.00","","","","COST","B CLASS","100.00"
"65006146110340002","65006146110340000","2019","AUTOMOTIVE SERVICE","1983","1983","5000","CONCRETE SLAB","5000","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","0","GLENN THURMAN INC","AVERAGE","AVERAGE","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"140414900A0010000","140414900A0010000","2019","STORAGE WAREHOUSE","1986","1986","1960","CONCRETE SLAB","1960","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","1960","2017 N BROADWAY","AVERAGE","AVERAGE","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"14002600000010001","14002600000010000","2019","DRIVE THRU CAR WASHES","1983","1983","1727","CONCRETE SLAB","1727","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","1","0","GARYS USED CARS","AVERAGE","AVERAGE","70.00",".00",".00","70.00","","","","COST","B CLASS","100.00"
"0060500G000000401","0060500G000000400","2019","LIGHT INDUSTRIAL","1986","1986","49975","CONCRETE SLAB","49975","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","0","DOLCO PARKING","AVERAGE","AVERAGE","50.00",".00","10.00","60.00","","","","INCOME","B CLASS","100.00"
"65003424010100000","65003424010100000","2019","AUTOMOTIVE SERVICE","1982","1982","4000","CONCRETE SLAB","4000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","4000","MCINTYRE TRUCK TRAILER SERVICE","AVERAGE","AVERAGE","84.00",".00",".00","84.00","","","","COST","B CLASS","100.00"
"006213000F05B0000","006213000F05B0000","2019","STORAGE WAREHOUSE","1983","1983","8000","CONCRETE SLAB","8000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","1","8000","ROSEN ELECTRIC INC","AVERAGE","AVERAGE","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"00000118267000002","00000118267000000","2019","UTILITY BUILDING","1988","1988","1041","CONCRETE SLAB","1041","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","0","HOLLOWAYS UPHOLSTRY","AVERAGE","AVERAGE","70.00",".00",".00","70.00","","","","INCOME","B CLASS","100.00"
"00000603288000001","00000603288000000","2019","STORAGE WAREHOUSE","1980","1980","1500","CONCRETE SLAB","1500","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","0","DALLAS WHOLESALE FORKLIFT","AVERAGE","AVERAGE","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"65006146310240300","65006146310240300","2019","STORAGE WAREHOUSE","1985","1985","1200","CONCRETE SLAB","1200","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","1200","METAL BLDG","LOW COST","AVERAGE","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"6501198251001M101","6501198251001M100","2019","STORAGE WAREHOUSE","1988","1988","800","CONCRETE SLAB","800","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","0","TXU ELECTRIC","EXCELLENT","AVERAGE","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"32C12910040045500","32C12910040045500","2019","MEDICAL OFFICE BUILDING","1968","1968","647","CONCRETE SLAB","647","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","647","MACARTHUR MEDICAL CAMPUS/MAC PEDIATRICS & ADMIN","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"32C12910050050000","32C12910050050000","2019","MEDICAL OFFICE BUILDING","1968","1968","7462","CONCRETE SLAB","7462","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","6750","MACARTHUR MEDICAL CAMPUS/MACARTHUR OBGYN","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"32C12910050051000","32C12910050051000","2019","MEDICAL OFFICE BUILDING","1967","1968","5646","CONCRETE SLAB","5646","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","5646","HEALTHSTATE MACARTHUR MEDICAL CAMPUS","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"32C12910060060000","32C12910060060000","2019","MEDICAL OFFICE BUILDING","1968","1968","3153","CONCRETE SLAB","3153","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","3153","HEALTHSTATE MACARTHUR MEDICAL CAMPUS","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"32C12910060065000","32C12910060065000","2019","MEDICAL OFFICE BUILDING","1968","1968","7462","CONCRETE SLAB","7462","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","7462","HEALTHSTATE MACARTHUR MEDICAL CAMPUS","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"61030500050020000","61030500050020000","2019","GOVERNMENTAL BUILDING","1989","1989","3600","CONCRETE SLAB","3600","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","3600","MUNICIPAL BLDG","GOOD","GOOD","25.00",".00",".00","25.00","","","","COST","B CLASS","100.00"
"327145700A0010000","327145700A0010000","2019","OFFICE BUILDING","1997","1997","100000","CONCRETE SLAB","50000","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","100000","1660 N WESTRIDGE","GOOD","GOOD","15.00",".00",".00","15.00","","","","INCOME","B CLASS","100.00"
"32C25600000000100","32C25600000000100","2019","OFFICE BUILDING","1985","1985","23219","CONCRETE SLAB","23219","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","23219","CAMPUS CIR OFFC TECH CNTR","GOOD","GOOD","38.00",".00",".00","38.00","","","","INCOME","B CLASS","100.00"
"006130000A0020002","006130000A0020000","2019","AUTOMOTIVE SERVICE","2015","2015","1440","CONCRETE SLAB","1440","NONE","0","1","B-REINFORCED CONCRETE FRAME","NONE","NONE","0","0","LAWNVIEW SERVICE CENTER","GOOD","GOOD","3.00",".00",".00","3.00","","","","COST","B CLASS","100.00"
"00000601154500000","00000601154500000","2019","AUTOMOTIVE SERVICE","1980","1980","11376","CONCRETE SLAB","9144","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL PARTIAL","CENTRAL PARTIAL","1","11376","DANCOR TRANSIT","GOOD","GOOD","75.00",".00",".00","75.00","","","","INCOME","B CLASS","100.00"
"100029300A0030000","100029300A0030000","2019","LIGHT INDUSTRIAL","1995","1995","176775","PIERS","168628","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","176775","SOUTHWEST AGRI-PLASTICS INC/MAXILIFT INC","GOOD","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"140030000A0020002","140030000A0020000","2019","LIGHT INDUSTRIAL","1994","1994","1160","CONCRETE SLAB","1160","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","0","ELECTRO PLATE","GOOD","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"00000601285000002","00000601285000000","2019","STORAGE WAREHOUSE","1986","1986","2800","CONCRETE SLAB","2800","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","0","METHENY LAWN CARE            NC","GOOD","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"14015600020040000","14015600020040000","2019","STORAGE WAREHOUSE","1995","1995","50000","CONCRETE SLAB","49756","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","HEATERS","UNASSIGNED","0","50456","DFMC CORP","GOOD","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"14007300030020000","14007300030020000","2019","STORAGE WAREHOUSE","1994","1994","52844","CONCRETE SLAB","52844","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","52844","IRON MOUNTAIN INFORMATION MANAGEMENT","GOOD","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"140091000C0050000","140091000C0050000","2019","STORAGE WAREHOUSE","1993","1993","37125","CONCRETE SLAB","32400","UNASSIGNED","0","2","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","37125","NELSON WESTERBERG","GOOD","GOOD","25.00","10.00",".00","35.00","","","","INCOME","B CLASS","100.00"
"14008740500020000","14008740500020000","2019","MINI-WAREHOUSE","1983","1983","48480","CONCRETE SLAB","48480","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","388","45044","PUBLIC STORAGE","GOOD","GOOD","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"14017110030010000","14017110030010000","2019","STORAGE WAREHOUSE","1995","1995","82912","CONCRETE SLAB","82912","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","HEATERS","UNASSIGNED","0","83200","BRYANT CARRIER/CORT FURNITURE","GOOD","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"14035660010010001","14035660010010000","2019","STORAGE WAREHOUSE","1982","1982","6000","CONCRETE SLAB","6000","UNASSIGNED","0","2","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","0","LENNOX","GOOD","GOOD","60.00",".00",".00","60.00","","","","INCOME","B CLASS","100.00"
"12081500020210000","12081500020210000","2019","CANOPY","1986","1986","1235","CONCRETE SLAB","1235","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","1235","BALCH SPRINGS CHURCH CANOPY","GOOD","GOOD","70.00",".00",".00","70.00","","","","COST","B CLASS","100.00"
"32460750000010000","32460750000010000","2019","TECHNICAL BUILDING","1983","1983","52695","CONCRETE SLAB","52695","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","52866","BURLINGTON DESIGN CENTER","GOOD","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"12062500000230100","12062500000230100","2019","SELF SERVE CAR WASHES","1983","1983","2200","CONCRETE SLAB","2200","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","6","2200","MCDONALD CAR WASH","GOOD","GOOD","65.00",".00",".00","65.00","","","","COST","B CLASS","100.00"
"140167500A01R0000","140167500A01R0000","2019","MINI-WAREHOUSE","1995","1995","83350","CONCRETE SLAB","83350","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","633","80500","EXTRA SPACE STORAGE","GOOD","GOOD","30.00",".00",".00","30.00","","","","INCOME","B CLASS","100.00"
"00604600000040000","00604600000040000","2019","MINI-WAREHOUSE","1997","1997","27275","CONCRETE SLAB","27275","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","459","59150","ALAMO SELF STORAGE","GOOD","GOOD","52.00",".00",".00","52.00","","","","INCOME","B CLASS","100.00"
"140409300A0010002","140409300A0010000","2019","AUTOMOTIVE SERVICE","1984","1984","5600","CONCRETE SLAB","5600","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","0","0","ABC ROOFING SUPPLY","GOOD","GOOD","80.00",".00",".00","80.00","","","","INCOME","B CLASS","100.00"
"32461070010010001","32461070010010000","2019","SERVICE STATION","1984","1984","620","CONCRETE SLAB","620","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","NONE","NONE","0","0","8235 ESTERS","AVERAGE","GOOD","80.00",".00",".00","80.00","","","","COST","B CLASS","100.00"
"14017100010010100","14017100010010100","2019","OFFICE/SHOWROOM","1986","1986","55580","CONCRETE SLAB","55580","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","55625","1420 VALWOOD PKY BLDG 2","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"14017100010011100","14017100010011100","2019","OFFICE/SHOWROOM","1986","1986","52986","CONCRETE SLAB","52986","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","54494","1840 HUTTON BLDG 2","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"14008500060090000","14008500060090000","2019","AUTOMOTIVE SERVICE","1985","1985","9108","CONCRETE SLAB","9108","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","9108","B AND B MUFFLER","AVERAGE","GOOD","70.00",".00",".00","70.00","","","","INCOME","B CLASS","100.00"
"140087000B0020000","140087000B0020000","2019","LIGHT INDUSTRIAL","1986","1986","91000","CONCRETE SLAB","91000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","91000","IBS LIGHTING","AVERAGE","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"0061160I000010000","0061160I000010000","2019","STORAGE WAREHOUSE","1989","1989","11200","CONCRETE SLAB","11200","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","HEATERS","FORCED AIR","0","11200","BONSAL AMERICAN/GEM SEAL OF TX","AVERAGE","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"14003010040020000","14003010040020000","2019","STORAGE WAREHOUSE","1980","1980","81075","PIERS","81075","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","FORCED AIR","0","81000","1225  CAPITAL DR","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"14003050010010300","14003050010010300","2019","STORAGE WAREHOUSE","1980","1980","20836","CONCRETE BEAM","20836","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","FORCED AIR","0","19629","HBR TECHNOLOGY","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"140171000302R0000","140171000302R0000","2019","LIGHT INDUSTRIAL","1981","1981","90804","CONCRETE SLAB","88284","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","120644","RYERSON","AVERAGE","GOOD","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"140410200A0010000","140410200A0010000","2019","LIGHT INDUSTRIAL","1986","1986","28875","CONCRETE SLAB","19800","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","28875","GOODWIN GRAPHICS","AVERAGE","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"00615800000010000","00615800000010000","2019","STORAGE WAREHOUSE","1988","1988","22642","CONCRETE SLAB","20592","UNASSIGNED","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","22642","DALLAS USA FOODS","AVERAGE","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"32594540010010000","32594540010010000","2019","OFFICE/SHOWROOM","1981","1981","4800","CONCRETE SLAB","4800","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","4800","A   L LAWN EQUIPMENT","AVERAGE","GOOD","65.00",".00",".00","65.00","","","","INCOME","B CLASS","100.00"
"006144000S0010003","006144000S0010000","2019","FREE STANDING RETAIL STORE","2003","2003","260","CONCRETE SLAB","260","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","0","BOOSTMOBILE","AVERAGE","GOOD","18.00",".00",".00","18.00","","","","INCOME","B CLASS","100.00"
"00000601183500000","00000601183500000","2019","AUTOMOTIVE SERVICE","1984","2005","3600","CONCRETE SLAB","3600","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","3600","BIG TEX TRAILERS","AVERAGE","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"14052950010030000","14052950010030000","2019","OFFICE BUILDING","1985","1985","23895","CONCRETE SLAB","11040","UNASSIGNED","0","3","B-REINFORCED CONCRETE FRAME","CENTRAL HEAT","CENTRAL A/C","0","21250","EARTH MORTGAGE","AVERAGE","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"00000603252000001","00000603252000000","2019","OFFICE BUILDING","1980","1980","1491","CONCRETE SLAB","1491","NONE","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","0","GFS TEXAS","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"00000602782000000","00000602782000000","2019","STORAGE WAREHOUSE","1992","1992","3840","CONCRETE SLAB","3840","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","9907","IMPACT STAMPING","AVERAGE","GOOD","35.00",".00",".00","35.00","","","","INCOME","B CLASS","100.00"
"00000602782000001","00000602782000000","2019","STORAGE WAREHOUSE","1987","1987","4608","CONCRETE SLAB","4608","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","CENTRAL HEAT","CENTRAL A/C","0","0","IMPACT STAMPING","AVERAGE","GOOD","50.00",".00",".00","50.00","","","","INCOME","B CLASS","100.00"
"00000602126300000","00000602126300000","2019","STORAGE WAREHOUSE","1980","1980","10800","CONCRETE SLAB","10800","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","10800","11009 SHADY TRAIL","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","COST","B CLASS","100.00"
"14041080060020000","14041080060020000","2019","STORAGE WAREHOUSE","1985","1985","28000","CONCRETE SLAB","28000","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","28000","BUZZBALLZ","AVERAGE","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"14041200540010000","14041200540010000","2019","STORAGE WAREHOUSE","1994","1994","69558","CONCRETE SLAB","69558","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","69558","CENTURY","AVERAGE","GOOD","25.00",".00",".00","25.00","","","","INCOME","B CLASS","100.00"
"00000602080000000","00000602080000000","2019","OFFICE/SHOWROOM","1984","1984","20416","CONCRETE SLAB","20416","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","20284","2510 SOUTHWELL RD","AVERAGE","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"14054410010010100","14054410010010100","2019","STORAGE WAREHOUSE","1986","1986","9576","CONCRETE SLAB","9576","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","9576","2000 FOUNDATION REPAIRS SUPPLIES","AVERAGE","GOOD","43.00",".00",".00","43.00","","","","INCOME","B CLASS","100.00"
"325655700A01R0000","325655700A01R0000","2019","OFFICE/SHOWROOM","1986","1996","25968","CONCRETE SLAB","25968","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","91649","71% VACANT","AVERAGE","GOOD","20.00",".00",".00","20.00","","","","INCOME","B CLASS","100.00"
"325655700A01R0001","325655700A01R0000","2019","OFFICE/SHOWROOM","1986","2006","28064","CONCRETE SLAB","28064","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","VERTIS COMMUNICATIONS","AVERAGE","GOOD","10.00",".00",".00","10.00","","","","INCOME","B CLASS","100.00"
"325655700A01R0002","325655700A01R0000","2019","OFFICE/SHOWROOM","1986","2006","31995","CONCRETE SLAB","31995","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","VERTIS COMMUNICATIONS","AVERAGE","GOOD","10.00",".00",".00","10.00","","","","INCOME","B CLASS","100.00"
"326560100A0010000","326560100A0010000","2019","OFFICE/SHOWROOM","1981","1981","114913","CONCRETE SLAB","114913","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","114913","GATEWAY BUSI CENTER (66% OCC)","AVERAGE","GOOD","55.00",".00",".00","55.00","","","","INCOME","B CLASS","100.00"
"327145300D0010000","327145300D0010000","2019","OFFICE/SHOWROOM","1987","1987","40512","CONCRETE SLAB","25152","NONE","0","2","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","40000","JVCKENWOOD","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"0062130A0003B0000","0062130A0003B0000","2019","STORAGE WAREHOUSE","1984","1984","16000","CONCRETE SLAB","16000","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","16","16160","8233 FORNEY","AVERAGE","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
"0062130B0005A0001","0062130B0005A0000","2019","STORAGE WAREHOUSE","1987","1987","45000","CONCRETE SLAB","45000","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","0","8323","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"140544900C0010000","140544900C0010000","2019","OFFICE/SHOWROOM","1980","1980","21095","CONCRETE SLAB","21095","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","21095","CHURCH OF LATTER DAY SAINTS","AVERAGE","GOOD","30.00",".00",".00","30.00","","","","COST","B CLASS","100.00"
"140585800I0040000","140585800I0040000","2019","OFFICE/SHOWROOM","1986","1986","21156","CONCRETE SLAB","21156","NONE","0","1","C-MASONRY, BLOCK, TILT-WALL","CENTRAL HEAT","CENTRAL A/C","0","21194","100% UNOCCUPIED","AVERAGE","GOOD","40.00",".00",".00","40.00","","","","INCOME","B CLASS","100.00"
"65006146210280301","65006146210280300","2019","STORAGE WAREHOUSE","1983","1983","2750","CONCRETE SLAB","2750","UNASSIGNED","0","1","S-PRE-ENGINEERED STEEL BLDGS","UNASSIGNED","UNASSIGNED","1","0","M&H TRUCKING","GOOD","GOOD","67.00",".00",".00","67.00","","","","INCOME","B CLASS","100.00"
"140269000A0010000","140269000A0010000","2019","OFFICE/SHOWROOM","1984","1984","29181","CONCRETE SLAB","29181","UNASSIGNED","0","1","C-MASONRY, BLOCK, TILT-WALL","UNASSIGNED","UNASSIGNED","0","29207","METROCREST BUS CTR","GOOD","GOOD","45.00",".00",".00","45.00","","","","INCOME","B CLASS","100.00"
