"ACCOUNT_NUM","APPRAISAL_YR","IMPR_VAL","LAND_VAL","LAND_AG_EXEMPT","AG_USE_VAL","TOT_VAL","HMSTD_CAP_VAL","REVAL_YR","PREV_REVAL_YR","PREV_MKT_VAL","TOT_CONTRIB_AMT","TAXPAYER_REP","CITY_JURIS_DESC","COUNTY_JURIS_DESC","ISD_JURIS_DESC","HOSPITAL_JURIS_DESC","COLLEGE_JURIS_DESC","SPECIAL_DIST_JURIS_DESC","CITY_SPLIT_PCT","COUNTY_SPLIT_PCT","ISD_SPLIT_PCT","HOSPITAL_SPLIT_PCT","COLLEGE_SPLIT_PCT","SPECIAL_DIST_SPLIT_PCT","CITY_TAXABLE_VAL","COUNTY_TAXABLE_VAL","ISD_TAXABLE_VAL","HOSPITAL_TAXABLE_VAL","COLLEGE_TAXABLE_VAL","SPECIAL_DIST_TAXABLE_VAL","CITY_CEILING_VALUE","COUNTY_CEILING_VALUE","ISD_CEILING_VALUE","HOSPITAL_CEILING_VALUE","COLLEGE_CEILING_VALUE","SPECIAL_DIST_CEILING_VALUE","VID_IND","GIS_PARCEL_ID","APPRAISAL_METH_CD","RENDITION_PENALTY","DIVISION_CD","EXTRNL_CNTY_ACCT","EXTRNL_CITY_ACCT","P_BUS_TYP_CD","BLDG_CLASS_CD","SPTD_CODE"
"00871100040060000","2019","256070.00","61900.00","0","0","317970.00","290327.00","2019","2018","284270.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","232262","232262","265327","232262","232262","0","","","","","","","N","00871100040060000","1","","RES","","","","18","A11"
"008721000W1030000","2019","242900.00","40000.00","0","0","282900.00","264671.00","2019","2018","240610.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","211737","211737","239671","211737","211737","0","","","","","","","N","008721000W1030000","1","","RES","","","","16","A11"
"00000506878000000","2019",".00","13540.00","0","0","13540.00","13540.00","2018","2015","10000.00",".00","X55 WALKER WILLIAM","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","13540","13540","13540","13540","13540","0","","","","","","","N","00000506878000000","1","","RES","","","","LAND ONLY","C11"
"00000794233630000","2019","295340.00","80000.00","0","0","375340.00","375340.00","2019","2018","382940.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","200272","231272","302806","231272","225272","0",".00","428.19","3346.93","",".00","","N","00000794233630000","2","","RES","","0000000000000000000000000","","21","A11"
"00000794234460000","2019","542230.00","80000.00","0","0","622230.00","622230.00","2019","2018","622230.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","497784","497784","535007","497784","497784","0","","","","","","","N","00000794234460000","1","","RES","","000815200402200","","21","A11"
"00000794301560000","2019","380000.00","225000.00","0","0","605000.00","604615.00","2019","2018","549650.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","383692","414692","509154","414692","408692","0",".00","649.08","4596.37","",".00","","N","00000794301560000","1","","RES","","000815900300400","","21","A11"
"00000794992000000","2019","289570.00","275000.00","0","0","564570.00","564570.00","2019","2018","564570.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","451656","451656","483113","451656","451656","0","","","","","","","N","00000794992000000","1","","RES","","000818501100400","","21","A11"
"00000795652000000","2019","250000.00","85000.00","0","0","335000.00","335000.00","2019","2018","342040.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","268000","268000","276500","268000","268000","0","","","","","","","N","00000795652000000","1","","RES","","000818700200100","","18","A11"
"00000796465010000","2019","278000.00","85000.00","0","0","363000.00","363000.00","2018","2017","346980.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","290400","290400","301700","290400","290400","0","","","","","","","N","00000796465010000","1","","RES","","000818702000100","","18","A11"
"00000115477000000","2019","758250.00","2256750.00","0","0","3015000.00","3015000.00","2019","2018","3015000.00",".00","794 PROPERTY TAX SERVICE CO","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","3015000","3015000","3015000","3015000","3015000","0","","","","","","","N","00000115477000000","1","","COM","","","","OFFICE BUILDING","F10"
"00000707611000000","2019","140000.00","60000.00","0","0","200000.00","192542.00","2019","2018","229110.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","154034","154034","148288","154034","154034","0","","","","","","","N","00000707611000000","1","","RES","","000729500203900","","15","A11"
"00000332605000000","2019","512750.00","509800.00","0","0","1022550.00","1022550.00","2019","2018","1058020.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","718040","749040","850295","749040","743040","0",".00","1737.21","11142.14","",".00","","N","00000332605000000","1","","RES","","000463400401300","","21","A11"
"00000335279600000","2019","102460.00","19000.00","0","0","121460.00","121460.00","2018","2017","121460.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","121460","121460","121460","121460","121460","0","","","","","","","N","00000335279600000","2","","RES","","000470800400700","","TOWNHOME","A12"
"00000100321000000","2019","200000.00","850000.00","0","0","1050000.00","1050000.00","2019","2018","961130.00",".00","821 DUCHARME MCMILLEN & ASO/IN IN","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1050000","1050000","1050000","1050000","1050000","0","","","","","","","N","00000100321000000","1","","COM","","000004903400300","","CANOPY","F10"
"00000196681000000","2019","130410.00","562500.00","0","0","692910.00","692910.00","2019","2018","526100.00",".00","290 KANTER REALTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","692910","692910","692910","692910","692910","0","","","","","","","N","00000196681000000","1","","RES","","000203801001700","","08","B12"
"00000197767000000","2019",".00","3982500.00","0","0","3982500.00","3982500.00","2019","2016","2389500.00",".00","290 KANTER REALTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","3982500","3982500","3982500","3982500","3982500","0","","","","","","","N","00000197767000000","1","","RES","","","","LAND ONLY","C11"
"00000199174000000","2019","518920.00","262500.00","0","0","781420.00","781420.00","2019","2018","781420.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","625136","625136","678278","625136","625136","0","","","","","","","N","00000199174000000","2","","RES","","000208701102300","","21","A11"
"00000200101000000","2019","192950.00","401630.00","0","0","594580.00","594580.00","2018","2017","540700.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","475664","475664","510122","475664","475664","0","","","","","","","N","00000200101000000","1","","RES","","000209900500400","","09","A11"
"00000339859000000","2019","296410.00","350000.00","0","0","646410.00","646410.00","2019","2018","667690.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","517128","517128","556769","517128","517128","0","","","","","","","N","00000339859000000","2","","RES","","000479000400500","","18","A11"
"00000124630000000","2019","161240.00","367500.00","0","0","528740.00","528740.00","2019","2018","480000.00",".00","359 MORRISON & HEAD LP/AUS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","528740","528740","528740","528740","528740","0","","","","","","","N","00000124630000000","3","","COM","","000077200001300","","APARTMENT (FRAME EXTERIOR)","B11"
"00000796543500000","2019","489120.00","110000.00","0","0","599120.00","599120.00","2018","2017","577820.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","479296","479296","514208","479296","479296","0","","","","","","","N","00000796543500000","1","","RES","","000818800200600","","21","A11"
"00000794281450000","2019","317600.00","140000.00","0","0","457600.00","448888.00","2019","2017","408080.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","359111","359111","379000","359111","359111","0","","","","","","","N","00000794281450000","1","","RES","","000815601100400","","18","A11"
"00000794607880000","2019","265980.00","268000.00","0","0","533980.00","533980.00","2019","2018","544010.00",".00","290 KANTER REALTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","427184","427184","455582","427184","427184","0","","","","","","","N","00000794607880000","2","","RES","","000818100801000","","21","A11"
"00000708340000000","2019","164610.00","260390.00","0","0","425000.00","425000.00","2019","2018","431760.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","340000","340000","357500","340000","340000","0","","","","","","","N","00000708340000000","1","","RES","","000729800403100","","15","A11"
"00848300030080000","2019","133900.00","23000.00","0","0","156900.00","156900.00","2018","2017","121240.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","156900","156900","156900","156900","156900","0","","","","","","","N","00848300030080000","2","","RES","","","","14","A11"
"180003800C0090000","2019","501140.00","100000.00","0","0","601140.00","601140.00","2019","2017","590570.00",".00","558 TEXAS TAX PROTEST","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","571083","480912","576140","480912","480912","0","","","","","","","N","180003800C0090000","2","","RES","","","","21","A11"
"220955600D0120000","2019","156510.00","35000.00","0","0","191510.00","191510.00","2019","2018","169680.00",".00","558 TEXAS TAX PROTEST","DUNCANVILLE","DALLAS COUNTY","DUNCANVILLE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","179510","179510","179510","179510","179510","0","","","","","","","N","220955600D0120000","2","","RES","","","","14","A11"
"00000199714000000","2019","397500.00","262500.00","0","0","660000.00","660000.00","2019","2018","667160.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","528000","528000","569000","528000","528000","0","","","","","","","N","00000199714000000","1","","RES","","000209301201200","","21","A11"
"00000202168000000","2019","105660.00","325710.00","0","0","431370.00","431370.00","2019","2018","431370.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","431370","431370","431370","431370","431370","0","","","","","","","N","00000202168000000","1","","RES","","000213800002500","","09","A11"
"00000203548000000","2019","275690.00","275500.00","0","0","551190.00","551190.00","2019","2018","507670.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","440952","440952","471071","440952","440952","0","","","","","","","N","00000203548000000","1","","RES","","000216900101100","","09","A11"
"00000108799000000","2019",".00","1184400.00","0","0","1184400.00","1184400.00","2018","2017","710640.00",".00","821 DUCHARME MCMILLEN & ASO/IN IN","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1184400","1184400","1184400","1184400","1184400","0","","","","","","","N","00000108799000000","1","","COM","","000040900100101","","LAND ONLY","C12"
"00000796523000000","2019","318000.00","110000.00","0","0","428000.00","428000.00","2019","2018","438850.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","428000","428000","428000","428000","428000","0","","","","","","","N","00000796523000000","1","","RES","","000818803001100","","18","A11"
"00000331483000000","2019","568510.00","210100.00","0","0","778610.00","778610.00","2018","2017","799500.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","622888","622888","675749","622888","622888","0","","","","","","","N","00000331483000000","1","","RES","","000460800300601","","25","A11"
"180013000B0150000","2019","343060.00","82130.00","0","0","425190.00","425190.00","2019","2017","396380.00",".00","558 TEXAS TAX PROTEST","COPPELL","DALLAS COUNTY","COPPELL ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","403931","340152","400190","340152","340152","0","","","","","","","N","180013000B0150000","1","","RES","","","","21","A11"
"00000342616000000","2019","8510.00","295000.00","0","0","303510.00","303510.00","2019","2018","300720.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","303510","303510","303510","303510","303510","0","","","","","","","N","00000342616000000","2","","RES","","000484000900200","","13","A11"
"00000198664000000","2019","442700.00","262500.00","0","0","705200.00","705200.00","2018","2016","653000.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","564160","564160","609680","564160","564160","0","","","","","","","N","00000198664000000","1","","RES","","000208201301600","","21","A11"
"00000198697000000","2019","616190.00","262500.00","0","0","878690.00","878690.00","2019","2018","878690.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","702952","702952","765822","702952","702952","0","","","","","","","N","00000198697000000","1","","RES","","000208201302700","","21","A11"
"00000198727000000","2019","212820.00","183750.00","0","0","396570.00","396570.00","2018","2017","311320.00",".00","290 KANTER REALTY TAX CONSULTANTS","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","396570","396570","396570","396570","396570","0","","","","","","","N","00000198727000000","1","","RES","","000208301600100","","13","B12"
"00000202114000000","2019","329030.00","179970.00","0","0","509000.00","509000.00","2019","2018","509890.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","407200","407200","433100","407200","407200","0","","","","","","","N","00000202114000000","1","","RES","","000213800000600","","18","B12"
"26197500050230000","2019","81940.00","20000.00","0","0","101940.00","101940.00","2017","2016","81670.00",".00","558 TEXAS TAX PROTEST","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","101940","101940","101940","101940","101940","0","","","","","","","N","26197500050230000","1","","RES","","","","04","A11"
"26221500040020000","2019","131690.00","16960.00","0","0","148650.00","148650.00","2019","2018","133200.00",".00","558 TEXAS TAX PROTEST","GARLAND","DALLAS COUNTY","GARLAND ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","148650","148650","148650","148650","148650","0","","","","","","","N","26221500040020000","3","","COM","","","","STORAGE WAREHOUSE","F10"
"00000120193000000","2019","189390.00","131180.00","0","0","320570.00","320570.00","2019","2017","237830.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","320570","320570","320570","320570","320570","0","","","","","","","N","00000120193000000","1","","RES","","000067500601400","","13","B11"
"00000796915240000","2019","90800.00","54100.00","0","0","144900.00","144900.00","2018","2017","115920.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","DALLAS ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","144900","144900","144900","144900","144900","0","","","","","","","N","CONDO00C5855CONDO","1","","RES","","","","CONDOMINIUM","A13"
"00000794132180000","2019","272390.00","140000.00","0","0","412390.00","375870.00","2019","2018","341700.00",".00","558 TEXAS TAX PROTEST","DALLAS","DALLAS COUNTY","RICHARDSON ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","300696","300696","313283","300696","300696","0","","","","","","","N","00000794132180000","1","","RES","","000814300801000","","18","A11"
"14003000030010300","2019","871240.00","207400.00","0","0","1078640.00","1078640.00","2019","2018","1024470.00",".00","H06 HINES JACK/ RONALD HINES","CARROLLTON","DALLAS COUNTY","CARROLLTON-FARMERS BRANCH ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","1078640","1078640","1078640","1078640","1078640","0","","","","","","","N","14003000030010300","3","","COM","","","","OFFICE/SHOWROOM","F10"
"28015500002660000","2019",".00","12760.00","0","0","12760.00","12760.00","2019","2016","12760.00",".00","069 LEWIS PROPERTY TAX SERVICES","GRAND PRAIRIE","DALLAS COUNTY","GRAND PRAIRIE ISD","PARKLAND HOSPITAL","DALLAS CO COMMUNITY COLLEGE","UNASSIGNED",".00",".00",".00",".00",".00",".00","12760","12760","12760","12760","12760","0","","","","","","","N","28015500002660000","1","","COM","","12000000026600","","LAND ONLY","C12"
